# x_m,y_m,w_tr_right_m,w_tr_left_m
92.47578364,-1.933022346,4.25,4.25
92.47497889,-2.757750759,4.25,4.25
92.46621201,-3.552913074,4.25,4.25
92.45352966,-4.347113558,4.25,4.25
92.47098918,-5.17191101,4.25,4.25
92.48626816,-6.007352365,4.25,4.25
92.44275447,-6.80741792,4.25,4.25
92.39064743,-7.601682787,4.25,4.25
92.34071299,-8.398326166,4.25,4.25
92.29841573,-9.188678544,4.25,4.25
92.2504154,-9.97393301,4.25,4.25
92.21321325,-10.77388978,4.25,4.25
92.17148214,-11.56985678,4.25,4.25
92.13436498,-12.37774018,4.25,4.25
92.11351156,-13.1747185,4.25,4.25
92.07189774,-13.96257637,4.25,4.25
92.05134623,-14.76417422,4.25,4.25
92.00258845,-15.57119882,4.25,4.25
91.96754288,-16.37608743,4.25,4.25
91.94048131,-17.18133326,4.25,4.25
91.89951207,-17.98515772,4.25,4.25
91.89680766,-18.79690264,4.25,4.25
91.90357147,-19.64615279,4.25,4.25
91.9330869,-20.45438416,4.25,4.25
91.98450801,-21.26288892,4.25,4.25
92.06900152,-22.04383381,4.25,4.25
92.18014114,-22.78408727,4.25,4.25
92.32796224,-23.53135359,4.25,4.25
92.51354614,-24.28465522,4.25,4.25
92.72262339,-24.99145372,4.25,4.25
92.94538803,-25.62018011,4.25,4.25
93.21132319,-26.25107892,4.25,4.25
93.49899119,-26.88516723,4.25,4.25
93.82215591,-27.52709376,4.25,4.25
94.15786433,-28.11306877,4.25,4.25
94.51196075,-28.68156264,4.25,4.25
94.94926529,-29.25385232,4.25,4.25
95.41425522,-29.80505205,4.25,4.25
95.91073029,-30.32860322,4.25,4.25
96.41466482,-30.83901555,4.25,4.25
96.93557785,-31.33538175,4.25,4.25
97.47985911,-31.79863303,4.25,4.25
98.04264211,-32.26491749,4.25,4.25
98.63411163,-32.69009333,4.25,4.25
99.24088862,-33.08354894,4.25,4.25
99.88813131,-33.45862634,4.25,4.25
100.5511306,-33.80382151,4.25,4.25
101.2674605,-34.11992675,4.25,4.25
102.0187995,-34.40058266,4.25,4.25
102.7730282,-34.65673347,4.25,4.25
103.547878,-34.93520738,4.25,4.25
104.30842,-35.1729128,4.25,4.25
105.0905199,-35.33539126,4.25,4.25
105.8714431,-35.50092949,4.25,4.25
106.669505,-35.62669339,4.25,4.25
107.4464055,-35.75279195,4.25,4.25
108.2244677,-35.90020411,4.25,4.25
109.0016148,-36.02063052,4.25,4.25
109.7744668,-36.11002492,4.25,4.25
110.5447984,-36.23270849,4.25,4.25
111.3025672,-36.36628779,4.25,4.25
112.0588626,-36.52053406,4.25,4.25
112.8045185,-36.69586711,4.25,4.25
113.5398178,-36.84810926,4.25,4.25
114.2686051,-37.0042381,4.25,4.25
115.0049851,-37.15557785,4.25,4.25
115.7372951,-37.32578791,4.25,4.25
116.4587377,-37.51231695,4.25,4.25
117.1666337,-37.70213407,4.25,4.25
117.8711099,-37.90987307,4.25,4.25
118.5601048,-38.1343235,4.25,4.25
119.228448,-38.37066734,4.25,4.25
119.8775311,-38.62444695,4.25,4.25
120.5223527,-38.89061272,4.25,4.25
121.1727939,-39.17570788,4.25,4.25
121.8258346,-39.45203852,4.25,4.25
122.4327815,-39.7812338,4.25,4.25
123.0599492,-40.10651421,4.25,4.25
123.672666,-40.48067284,4.25,4.25
124.2846449,-40.88021983,4.25,4.25
124.8633082,-41.2302287,4.25,4.25
125.4537878,-41.59333534,4.25,4.25
126.0241817,-41.99191116,4.25,4.25
126.5839069,-42.43274445,4.25,4.25
127.1293083,-42.92069768,4.25,4.25
127.6535686,-43.43840609,4.25,4.25
128.1465946,-43.9572892,4.25,4.25
128.593995,-44.51116391,4.25,4.25
128.9831778,-45.08018064,4.25,4.25
129.3569738,-45.65801163,4.25,4.25
129.7106995,-46.241825,4.25,4.25
130.0224037,-46.82524277,4.25,4.25
130.3158715,-47.40917544,4.25,4.25
130.5655461,-47.99547366,4.25,4.25
130.7862611,-48.59379593,4.25,4.25
130.9628998,-49.19022512,4.25,4.25
131.1136283,-49.79625387,4.25,4.25
131.251877,-50.40690371,4.25,4.25
131.3633098,-51.0331574,4.25,4.25
131.4410058,-51.64044515,4.25,4.25
131.5005,-52.23808167,4.25,4.25
131.5056635,-52.81199844,4.25,4.25
131.5264601,-53.38634097,4.25,4.25
131.5107285,-53.96309697,4.25,4.25
131.4398214,-54.54563586,4.25,4.25
131.3107616,-55.11492475,4.25,4.25
131.1925444,-55.67293182,4.25,4.25
131.0282054,-56.25993065,4.25,4.25
130.824902,-56.82327517,4.25,4.25
130.5883128,-57.37468793,4.25,4.25
130.3541385,-57.94647008,4.25,4.25
130.0650806,-58.52765368,4.25,4.25
129.7537475,-59.10479139,4.25,4.25
129.4224906,-59.66814967,4.25,4.25
129.0790365,-60.22862839,4.25,4.25
128.7040394,-60.7671567,4.25,4.25
128.3215721,-61.29453153,4.25,4.25
127.9561715,-61.82156021,4.25,4.25
127.6125452,-62.35109019,4.25,4.25
127.2308151,-62.86182757,4.25,4.25
126.8411329,-63.37074687,4.25,4.25
126.4571087,-63.8801856,4.25,4.25
126.0507638,-64.41790403,4.25,4.25
125.6573806,-64.92419876,4.25,4.25
125.2780242,-65.44389567,4.25,4.25
124.9086467,-65.9621389,4.25,4.25
124.5655629,-66.50016304,4.25,4.25
124.1876341,-67.01260521,4.25,4.25
123.8342348,-67.53795931,4.25,4.25
123.4917595,-68.06783885,4.25,4.25
123.1556052,-68.59360817,4.25,4.25
122.8481364,-69.14850253,4.25,4.25
122.5095088,-69.67266838,4.25,4.25
122.1733546,-70.18759768,4.25,4.25
121.8420966,-70.70276309,4.25,4.25
121.5406366,-71.24201808,4.25,4.25
121.2344027,-71.7656455,4.25,4.25
120.9126718,-72.27486064,4.25,4.25
120.6037355,-72.78356878,4.25,4.25
120.2832285,-73.2843925,4.25,4.25
119.9641486,-73.77913335,4.25,4.25
119.6496249,-74.27373805,4.25,4.25
119.3337228,-74.75395813,4.25,4.25
119.0077933,-75.22729507,4.25,4.25
118.6654358,-75.67791926,4.25,4.25
118.3375155,-76.13310242,4.25,4.25
118.0201818,-76.58611781,4.25,4.25
117.6766512,-77.01931803,4.25,4.25
117.3196492,-77.42523865,4.25,4.25
116.9828647,-77.8471489,4.25,4.25
116.6379209,-78.25368785,4.25,4.25
116.2845758,-78.63695801,4.25,4.25
115.9383291,-78.982913,4.25,4.25
115.5866979,-79.36441757,4.25,4.25
115.2171394,-79.7236525,4.25,4.25
114.8412999,-80.07315008,4.25,4.25
114.4232783,-80.38582387,4.25,4.25
114.0179092,-80.68993912,4.25,4.25
113.5854278,-80.98792409,4.25,4.25
113.1441379,-81.27611415,4.25,4.25
112.6837478,-81.5410348,4.25,4.25
112.2266771,-81.79855331,4.25,4.25
111.7721996,-82.04832194,4.25,4.25
111.3015949,-82.29359294,4.25,4.25
110.8334271,-82.55954681,4.25,4.25
110.3501073,-82.80839147,4.25,4.25
109.8483211,-83.03321915,4.25,4.25
109.3457963,-83.26223246,4.25,4.25
108.8363732,-83.49060338,4.25,4.25
108.3272015,-83.71492243,4.25,4.25
107.8023999,-83.92862681,4.25,4.25
107.2773735,-84.15215424,4.25,4.25
106.7516527,-84.37640935,4.25,4.25
106.207023,-84.59403183,4.25,4.25
105.648321,-84.81052617,4.25,4.25
105.0956552,-85.01678248,4.25,4.25
104.5328876,-85.21463114,4.25,4.25
103.971055,-85.42220764,4.25,4.25
103.4083662,-85.64334793,4.25,4.25
102.8308516,-85.84093959,4.25,4.25
102.2539639,-86.0534432,4.25,4.25
101.6797943,-86.28058339,4.25,4.25
101.1089545,-86.50405665,4.25,4.25
100.5302619,-86.71329376,4.25,4.25
99.94970545,-86.92414271,4.25,4.25
99.36691661,-87.14691615,4.25,4.25
98.78313766,-87.36865356,4.25,4.25
98.18656769,-87.61374781,4.25,4.25
97.5902095,-87.84117462,4.25,4.25
96.98328893,-88.07098175,4.25,4.25
96.36357356,-88.30931646,4.25,4.25
95.7735969,-88.54922511,4.25,4.25
95.1786854,-88.78335551,4.25,4.25
94.5812292,-89.00542526,4.25,4.25
93.97920654,-89.20552353,4.25,4.25
93.38355428,-89.42948176,4.25,4.25
92.78921071,-89.65963043,4.25,4.25
92.18933268,-89.88022486,4.25,4.25
91.59218872,-90.08644725,4.25,4.25
91.00212011,-90.31053716,4.25,4.25
90.41877462,-90.53385854,4.25,4.25
89.82553594,-90.72824641,4.25,4.25
89.23545166,-90.9198466,4.25,4.25
88.66253006,-91.11453608,4.25,4.25
88.10282221,-91.31139765,4.25,4.25
87.53720856,-91.52071833,4.25,4.25
86.97593012,-91.73507482,4.25,4.25
86.42221476,-91.94460943,4.25,4.25
85.87006388,-92.15612345,4.25,4.25
85.32005605,-92.35588481,4.25,4.25
84.76853383,-92.54623637,4.25,4.25
84.22230128,-92.73954803,4.25,4.25
83.67812286,-92.94064163,4.25,4.25
83.13660848,-93.1355454,4.25,4.25
82.59646184,-93.33491735,4.25,4.25
82.06351374,-93.52332911,4.25,4.25
81.52219421,-93.71261322,4.25,4.25
80.99827718,-93.89302709,4.25,4.25
80.46941767,-94.07069219,4.25,4.25
79.95287816,-94.25000066,4.25,4.25
79.45193929,-94.4267012,4.25,4.25
78.92101313,-94.60796956,4.25,4.25
78.39438919,-94.80171616,4.25,4.25
77.87547058,-95.01532796,4.25,4.25
77.35480006,-95.22915502,4.25,4.25
76.82240718,-95.41444819,4.25,4.25
76.29084646,-95.60097661,4.25,4.25
75.75724177,-95.77984599,4.25,4.25
75.21653793,-95.9669339,4.25,4.25
74.67535716,-96.16058655,4.25,4.25
74.13100637,-96.35266312,4.25,4.25
73.58600515,-96.56661697,4.25,4.25
73.03866567,-96.78550044,4.25,4.25
72.48448318,-97.00158808,4.25,4.25
71.9126501,-97.18740657,4.25,4.25
71.34116758,-97.37985703,4.25,4.25
70.76717997,-97.5788004,4.25,4.25
70.18316127,-97.77288096,4.25,4.25
69.60012014,-97.96433955,4.25,4.25
69.01475815,-98.17775167,4.25,4.25
68.42307103,-98.39058111,4.25,4.25
67.81688703,-98.61213867,4.25,4.25
67.20503026,-98.82612116,4.25,4.25
66.5968279,-99.05638743,4.25,4.25
65.98389267,-99.2762148,4.25,4.25
65.33167562,-99.51175776,4.25,4.25
64.71363754,-99.73172262,4.25,4.25
64.09372993,-99.95430705,4.25,4.25
63.47315381,-100.1867557,4.25,4.25
62.8513663,-100.4193731,4.25,4.25
62.2345163,-100.6716148,4.25,4.25
61.61065079,-100.9099278,4.25,4.25
60.97947479,-101.1364045,4.25,4.25
60.34590246,-101.3569726,4.25,4.25
59.70880376,-101.5734869,4.25,4.25
59.07446022,-101.7969337,4.25,4.25
58.44461708,-102.0346749,4.25,4.25
57.82094002,-102.2871784,4.25,4.25
57.20010358,-102.5416836,4.25,4.25
56.57134466,-102.7818585,4.25,4.25
55.93967822,-103.0209568,4.25,4.25
55.30572792,-103.2436464,4.25,4.25
54.66922846,-103.4616692,4.25,4.25
54.03558792,-103.6838604,4.25,4.25
53.41546522,-103.9365315,4.25,4.25
52.7977611,-104.2060212,4.25,4.25
52.16996101,-104.4531397,4.25,4.25
51.54208804,-104.6949718,4.25,4.25
50.91358772,-104.9329961,4.25,4.25
50.28853213,-105.1731743,4.25,4.25
49.66681081,-105.4113547,4.25,4.25
49.05670263,-105.6514422,4.25,4.25
48.44794571,-105.8877423,4.25,4.25
47.83383291,-106.115453,4.25,4.25
47.21661186,-106.3506771,4.25,4.25
46.63027239,-106.5734792,4.25,4.25
46.01883596,-106.8240648,4.25,4.25
45.40963834,-107.0698216,4.25,4.25
44.80293338,-107.3010144,4.25,4.25
44.18986847,-107.5190643,4.25,4.25
43.57911453,-107.7301816,4.25,4.25
42.97612707,-107.9504042,4.25,4.25
42.38524289,-108.1822291,4.25,4.25
41.79108482,-108.4059939,4.25,4.25
41.19756238,-108.6168221,4.25,4.25
40.61024406,-108.8347286,4.25,4.25
40.02747039,-109.0532957,4.25,4.25
39.4444972,-109.2665321,4.25,4.25
38.86177756,-109.473559,4.25,4.25
38.28581835,-109.6778323,4.25,4.25
37.71806867,-109.892855,4.25,4.25
37.15315355,-110.1087474,4.25,4.25
36.59486641,-110.3235718,4.25,4.25
36.04573242,-110.5438831,4.25,4.25
35.49458051,-110.7590923,4.25,4.25
34.94027817,-110.9505908,4.25,4.25
34.39113111,-111.1502248,4.25,4.25
33.84793795,-111.354538,4.25,4.25
33.31261721,-111.5641168,4.25,4.25
32.78265335,-111.7735339,4.25,4.25
32.25946233,-111.986657,4.25,4.25
31.73566179,-112.1864638,4.25,4.25
31.21360743,-112.3775165,4.25,4.25
30.69559544,-112.5716476,4.25,4.25
30.18521542,-112.7608014,4.25,4.25
29.67904888,-112.9520937,4.25,4.25
29.17553324,-113.1372178,4.25,4.25
28.67202229,-113.3295485,4.25,4.25
28.16505391,-113.518379,4.25,4.25
27.66282234,-113.7200462,4.25,4.25
27.16335945,-113.929233,4.25,4.25
26.66004517,-114.1325933,4.25,4.25
26.14898959,-114.3250349,4.25,4.25
25.63947885,-114.5282339,4.25,4.25
25.13509871,-114.7481452,4.25,4.25
24.62045349,-114.9536854,4.25,4.25
24.0959126,-115.1515035,4.25,4.25
23.5646226,-115.3616561,4.25,4.25
23.04035128,-115.5731253,4.25,4.25
22.50804528,-115.7696755,4.25,4.25
21.97048155,-115.9699023,4.25,4.25
21.43539054,-116.1674422,4.25,4.25
20.89701199,-116.3801762,4.25,4.25
20.35074082,-116.5904483,4.25,4.25
19.79890214,-116.7966125,4.25,4.25
19.2394709,-116.9972245,4.25,4.25
18.68436066,-117.213334,4.25,4.25
18.12873402,-117.4343938,4.25,4.25
17.56484196,-117.654998,4.25,4.25
16.99991862,-117.8869095,4.25,4.25
16.42400682,-118.1116035,4.25,4.25
15.84536365,-118.3385493,4.25,4.25
15.26174411,-118.5754234,4.25,4.25
14.67392917,-118.813615,4.25,4.25
14.07857435,-119.0551394,4.25,4.25
