# x_m,y_m,w_tr_right_m,w_tr_left_m
356.8337761,66.88065023,3.133030258,3.144579129
353.2156292,67.60665206,3.12599683,3.129306991
349.5586187,68.32521528,3.116586821,3.146933731
345.8631472,69.03626083,3.146708636,3.130903994
342.129621,69.73971049,3.112323847,3.112535952
338.3584512,70.43548684,3.125560319,3.105126873
334.5500525,71.12351334,3.137015894,3.127318195
330.7048441,71.80371427,3.112708427,3.122132281
326.8232489,72.47601481,3.142279238,3.134575307
322.9056942,73.14034098,3.126907721,3.137971973
318.9526108,73.79661969,3.145506807,3.119971059
314.9644339,74.44477872,3.117535321,3.12837067
310.9416021,75.08474676,3.146766244,3.110279196
306.8845581,75.71645339,3.146385973,3.147176431
302.7937483,76.33982912,3.129385018,3.125640332
298.6696228,76.95480536,3.105088107,3.11381233
294.5126354,77.56131443,3.118343797,3.111456978
290.3232434,78.1592896,3.113792277,3.147646421
286.1019078,78.74866509,3.113304875,3.134471041
281.8490931,79.32937604,3.111326932,3.135393637
277.5652671,79.90135856,3.100066039,3.132846096
273.2509013,80.46454972,3.144650369,3.138948372
268.9064703,81.01888754,3.122674875,3.129023478
264.5324521,81.56431104,3.12892105,3.125161507
260.1293281,82.10076021,3.115780277,3.143936565
255.6975826,82.62817602,3.149700844,3.119647464
251.2377033,83.14650044,3.149194644,3.112131775
246.7501809,83.65567643,3.148227395,3.114081331
242.2355091,84.15564799,3.133313262,3.145238551
237.6941847,84.64636009,3.136307909,3.135133761
233.1267073,85.12775875,3.116702128,3.142652786
228.5335795,85.59979099,3.126138638,3.118934185
223.9153068,86.06240488,3.113667718,3.131651082
219.2723971,86.51554952,3.135918951,3.101577842
214.6053614,86.95917506,3.138900878,3.146001677
209.9147131,87.39323267,3.104053211,3.123487344
205.2009684,87.8176746,3.111079007,3.125995159
200.4646459,88.23245416,3.110197975,3.138315606
195.7062668,88.6375257,3.131204965,3.11681083
190.9263545,89.03284466,3.136260256,3.131299256
186.125435,89.41836754,3.141718209,3.1163451
181.3040366,89.79405191,3.100944769,3.115555342
176.4626897,90.15985646,3.110105882,3.13230392
171.6019271,90.51574091,3.123454648,3.121684582
166.7222834,90.86166613,3.118919759,3.105144327
161.8242957,91.19759405,3.117019687,3.111807548
156.9085028,91.5234877,3.103192559,3.14858914
151.9754457,91.83931124,3.138066797,3.134944871
147.025667,92.1450299,3.120133104,3.132972513
142.0597114,92.44061005,3.133714486,3.116304867
137.0781254,92.72601918,3.127553783,3.100991096
132.0814569,93.00122587,3.102572858,3.12852363
127.0702558,93.26619985,3.115374797,3.101816745
122.0450735,93.52091197,3.148272238,3.113237137
117.0064628,93.76533419,3.146573757,3.109532922
111.9549781,93.99943962,3.118901336,3.122464981
106.8911753,94.22320251,3.13088351,3.138432759
101.8156116,94.43659824,3.12812667,3.13139681
96.72884525,94.63960332,3.141528035,3.115735015
91.63143608,94.83219543,3.147884937,3.114602157
86.52394491,95.01435336,3.103775283,3.103911899
81.40693371,95.18605708,3.14440122,3.108597192
76.28096548,95.3472877,3.128122365,3.136064017
71.14660424,95.49802747,3.109717756,3.104472429
66.0044149,95.63825981,3.11107264,3.14589061
60.85496324,95.76796929,3.135288152,3.121483848
55.69881585,95.88714165,3.129838072,3.103986144
50.53654005,95.99576375,3.129314804,3.128607206
45.36870383,96.09382366,3.148424707,3.141588616
40.19587579,96.18131059,3.129087171,3.11736839
35.01862509,96.25821491,3.104990015,3.13899445
29.83752137,96.32452816,3.108330141,3.135416962
24.6531347,96.38024303,3.10510469,3.129547118
19.4660355,96.42535341,3.107312355,3.118849685
14.2767945,96.45985433,3.133578238,3.119691251
9.085982649,96.48374199,3.131992659,3.121415442
3.894171092,96.49701377,3.118621773,3.12115128
-1.298068933,96.49966819,3.108143648,3.110946214
-6.490166133,96.49170498,3.11947594,3.124838233
-11.68154924,96.47312501,3.139998828,3.101993486
-16.87164704,96.44393032,3.119989685,3.128240825
-22.0598885,96.40412412,3.137755954,3.102457148
-27.24570276,96.3537108,3.114760521,3.143614062
-32.42851924,96.2926959,3.132000296,3.143001238
-37.60776768,96.22108613,3.144255858,3.116912897
-42.78287823,96.13888938,3.110482166,3.148701523
-47.95328147,96.04611468,3.124017824,3.14773875
-53.11840852,95.94277225,3.105649378,3.14943105
-58.27769107,95.82887346,3.106618482,3.107885884
-63.43056147,95.70443083,3.103200113,3.100145918
-68.57645274,95.56945806,3.10396487,3.112408998
-73.7147987,95.42397,3.131347708,3.117314506
-78.845034,95.26798266,3.120566698,3.111666936
-83.96659415,95.10151321,3.131929484,3.137794559
-89.07891565,94.92457995,3.142827848,3.111296384
-94.181436,94.73720235,3.138178752,3.122422162
-99.27359378,94.53940104,3.148808015,3.112972228
-104.3548287,94.33119777,3.139076862,3.117289726
-109.4245817,94.11261545,3.14677916,3.145147747
-114.482295,93.88367814,3.136957608,3.100635043
-119.527412,93.64441102,3.112680988,3.10661114
-124.5593778,93.39484042,3.135962514,3.119403133
-129.5776385,93.1349938,3.134675631,3.142031051
-134.5816421,92.86489975,3.138665948,3.110663315
-139.570838,92.58458798,3.137360854,3.14676172
-144.5446772,92.29408935,3.115919183,3.148490019
-149.5026125,91.9934358,3.125521548,3.118762928
-154.4440984,91.68266043,3.138653324,3.149243142
-159.3685911,91.36179743,3.128640776,3.106104285
-164.2755489,91.03088209,3.147692517,3.138047874
-169.1644319,90.68995083,3.108578615,3.128968084
-174.034702,90.33904117,3.145361755,3.131057827
-178.8858235,89.9781917,3.137610971,3.124495212
-183.7172626,89.60744215,3.114308762,3.111022518
-188.5284877,89.22683328,3.131370517,3.107206712
-193.3189695,88.836407,3.123141396,3.131758785
-198.0881808,88.43620625,3.106471962,3.140120785
-202.8355969,88.02627506,3.127469233,3.133482163
-207.5606955,87.60665854,3.148475466,3.123580148
-212.2629566,87.17740286,3.122107024,3.147223906
-216.9418629,86.73855525,3.129548196,3.129574043
-221.5968997,86.290164,3.105548512,3.111337388
-226.2275546,85.83227843,3.109992615,3.134192184
-230.8333182,85.36494894,3.108148205,3.116032143
-235.4136838,84.88822693,3.101843871,3.137445927
-239.9681473,84.40216487,3.113636233,3.14990716
-244.4962077,83.90681623,3.111506679,3.113486668
-248.9973667,83.40223551,3.117927234,3.146593482
-253.4711291,82.88847824,3.106717135,3.134819353
-257.9170026,82.36560093,3.14992973,3.104762964
-262.3344982,81.83366113,3.125676043,3.112293609
-266.7231296,81.29271736,3.119392315,3.146732878
-271.0824141,80.74282913,3.112492638,3.123989211
-275.4118721,80.18405695,3.118237621,3.144126387
-279.7110271,79.61646231,3.119952877,3.138964866
-283.9794061,79.04010765,3.146315038,3.100914194
-288.2165396,78.45505638,3.124773647,3.138538087
-292.4219612,77.86137288,3.13045935,3.13428992
-296.5952083,77.25912248,3.100240423,3.143383353
-300.7358217,76.64837143,3.129386438,3.129025484
-304.8433459,76.02918693,3.138873121,3.131305239
-308.9173288,75.40163712,3.132859159,3.10555736
-312.9573222,74.76579103,3.126415735,3.110684711
-316.9628817,74.12171864,3.141288658,3.101818488
-320.9335665,73.4694908,3.148121688,3.122227246
-324.8689396,72.80917928,3.115686823,3.116329045
-328.7685682,72.14085674,3.139854253,3.114364712
-332.6320232,71.4645967,3.11425879,3.124822599
-336.4588794,70.78047357,3.100744744,3.10908526
-340.2487157,70.08856263,3.104707488,3.146689594
-344.0011153,69.38894001,3.116436151,3.147009064
-347.7156653,68.68168267,3.115278316,3.129573154
-351.3919569,67.96686845,3.100901107,3.100040431
-355.0295856,67.24457599,3.10811037,3.145150322
-358.6281512,66.51488477,3.122199473,3.134144647
-362.1872578,65.77787506,3.138338501,3.103692551
-365.7065137,65.03362796,3.134062797,3.149819208
-369.1855318,64.28222536,3.135726836,3.115722848
-372.6239293,63.52374993,3.122989044,3.140460992
-376.0213278,62.75828513,3.14596342,3.12307253
-379.3773535,61.98591518,3.149447171,3.129357073
-382.6916372,61.20672506,3.146630056,3.123879776
-385.9638142,60.42080051,3.123076167,3.127622682
-389.1935245,59.62822799,3.145246108,3.108765827
-392.3804127,58.82909471,3.119322583,3.129362243
-395.5241282,58.0234886,3.130150828,3.107740077
-398.6243251,57.2114983,3.12801595,3.122272628
-401.6806623,56.39321315,3.142291988,3.126881071
-404.6928034,55.56872318,3.114240248,3.123095006
-407.6604171,54.73811912,3.133165925,3.141705485
-410.5831769,53.90149234,3.130112909,3.149808615
-413.4607612,53.0589349,3.132823147,3.148612214
-416.2928533,52.21053951,3.115496704,3.137296469
-419.0791416,51.35639952,3.11658219,3.109997848
-421.8193196,50.49660889,3.109409866,3.101816462
-424.5130858,49.63126224,3.10503417,3.109430203
-427.1601438,48.76045478,3.114328198,3.128877367
-429.7602024,47.88428231,3.117741311,3.131413617
-432.3129754,47.00284125,3.126788085,3.118238738
-434.818182,46.11622857,3.149541649,3.1318279
-437.2755465,45.22454182,3.101408904,3.144564673
-439.6847987,44.32787913,3.135476601,3.11267591
-442.0456733,43.42633913,3.145257851,3.114317967
-444.3579106,42.52002104,3.143291469,3.106270959
-446.6212562,41.60902457,3.105958466,3.126428689
-448.8354611,40.69344995,3.14776376,3.141038318
-451.0002817,39.77339792,3.12204504,3.114988773
-453.1154798,38.84896972,3.143788011,3.139383946
-455.1808225,37.92026705,3.143247582,3.121850629
-457.1960828,36.9873921,3.117757529,3.127526986
-459.1610388,36.05044751,3.131557322,3.149305724
-461.0754744,35.10953638,3.143227463,3.134489049
-462.9391789,34.16476222,3.101049587,3.148506839
-464.7519473,33.21622899,3.103841013,3.104798292
-466.5135801,32.26404106,3.118835721,3.144904612
-468.2238834,31.30830319,3.107459683,3.102922155
-469.8826691,30.34912053,3.101704845,3.106165908
-471.4897548,29.38659863,3.139112485,3.131536287
-473.0449634,28.4208434,3.116362254,3.118505217
-474.5481241,27.45196108,3.140873816,3.115978614
-475.9990712,26.48005828,3.108680953,3.139784717
-477.3976453,25.50524194,3.133805887,3.115085241
-478.7436924,24.52761932,3.143780024,3.130373084
-480.0370644,23.54729799,3.137857774,3.123098612
-481.2776191,22.56438579,3.111481286,3.114629635
-482.4652198,21.57899089,3.117947181,3.141620948
-483.5997361,20.5912217,3.118158205,3.128526298
-484.6810429,19.60118691,3.113372156,3.103525406
-485.7090214,18.60899544,3.116865138,3.113315585
-486.6835584,17.61475647,3.104348032,3.108543742
-487.6045468,16.61857938,3.122577983,3.128015371
-488.4718851,15.62057379,3.122733201,3.110104525
-489.285478,14.62084951,3.101451775,3.124618441
-490.0452359,13.61951653,3.131855094,3.136468371
-490.7510753,12.61668502,3.102972939,3.147749819
-491.4029185,11.61246532,3.108459806,3.138118417
-492.0006937,10.60696794,3.134233987,3.104003407
-492.5443351,9.600303491,3.127728366,3.146912311
-493.0337831,8.592582745,3.100301792,3.148723692
-493.4689837,7.583916577,3.114404258,3.130355521
-493.849889,6.574415967,3.118830578,3.147874748
-494.1764571,5.56419199,3.107324652,3.116532527
-494.4486522,4.553355797,3.103726681,3.145060757
-494.6664441,3.542018609,3.123037144,3.100018281
-494.8298091,2.5302917,3.118519719,3.124164001
-494.938729,1.51828639,3.141227876,3.107373737
-494.993192,0.506114025,3.126876783,3.115749604
-494.993192,-0.506114025,3.140875804,3.108568773
-494.938729,-1.51828639,3.123019041,3.129645347
-494.8298091,-2.5302917,3.100701691,3.132880401
-494.6664441,-3.542018609,3.10024916,3.117448135
-494.4486522,-4.553355797,3.108311339,3.102684672
-494.1764571,-5.56419199,3.118296942,3.102358402
-493.849889,-6.574415967,3.135910524,3.10279289
-493.4689837,-7.583916577,3.107971182,3.1035756
-493.0337831,-8.592582745,3.113938574,3.100783777
-492.5443351,-9.600303491,3.132246922,3.14868395
-492.0006937,-10.60696794,3.114360207,3.136739836
-491.4029185,-11.61246532,3.116096545,3.137619281
-490.7510753,-12.61668502,3.10777084,3.10166568
-490.0452359,-13.61951653,3.119383157,3.105880306
-489.285478,-14.62084951,3.144786657,3.113065163
-488.4718851,-15.62057379,3.144388343,3.1446679
-487.6045468,-16.61857938,3.119680666,3.148603057
-486.6835584,-17.61475647,3.133772887,3.149703694
-485.7090214,-18.60899544,3.11261071,3.117339313
-484.6810429,-19.60118691,3.147499385,3.114615107
-483.5997361,-20.5912217,3.131234109,3.10936237
-482.4652198,-21.57899089,3.110347397,3.137157417
-481.2776191,-22.56438579,3.105482758,3.135900936
-480.0370644,-23.54729799,3.128292481,3.109444736
-478.7436924,-24.52761932,3.11371667,3.12169689
-477.3976453,-25.50524194,3.103558263,3.102279657
-475.9990712,-26.48005828,3.107922465,3.132773674
-474.5481241,-27.45196108,3.102476015,3.13905211
-473.0449634,-28.4208434,3.134044187,3.143145021
-471.4897548,-29.38659863,3.139087791,3.139267644
-469.8826691,-30.34912053,3.14036826,3.121674615
-468.2238834,-31.30830319,3.11325268,3.117391062
-466.5135801,-32.26404106,3.14479497,3.102769428
-464.7519473,-33.21622899,3.130399304,3.140972072
-462.9391789,-34.16476222,3.100720042,3.105302017
-461.0754744,-35.10953638,3.117201437,3.100303702
-459.1610388,-36.05044751,3.126683237,3.113752118
-457.1960828,-36.9873921,3.131388129,3.147138565
-455.1808225,-37.92026705,3.122336865,3.133712966
-453.1154798,-38.84896972,3.140555282,3.11928292
-451.0002817,-39.77339792,3.107241399,3.142847314
-448.8354611,-40.69344995,3.148741469,3.133741244
-446.6212562,-41.60902457,3.141688003,3.130404846
-444.3579106,-42.52002104,3.117005058,3.121971292
-442.0456733,-43.42633913,3.130811953,3.14806426
-439.6847987,-44.32787913,3.115187808,3.141145325
-437.2755465,-45.22454182,3.104460938,3.100524972
-434.818182,-46.11622857,3.12607629,3.107080837
-432.3129754,-47.00284125,3.141264577,3.124140492
-429.7602024,-47.88428231,3.138196331,3.129030922
-427.1601438,-48.76045478,3.147381965,3.114649448
-424.5130858,-49.63126224,3.116677364,3.121943348
-421.8193196,-50.49660889,3.119486919,3.119913259
-419.0791416,-51.35639952,3.107520644,3.106865274
-416.2928533,-52.21053951,3.116685221,3.147638085
-413.4607612,-53.0589349,3.127683941,3.118002233
-410.5831769,-53.90149234,3.127514697,3.14184887
-407.6604171,-54.73811912,3.108021052,3.102066786
-404.6928034,-55.56872318,3.105854473,3.121191529
-401.6806623,-56.39321315,3.119927522,3.103781899
-398.6243251,-57.2114983,3.14156915,3.115690744
-395.5241282,-58.0234886,3.10925006,3.147299133
-392.3804127,-58.82909471,3.125039288,3.142725173
-389.1935245,-59.62822799,3.106315724,3.108676556
-385.9638142,-60.42080051,3.143231423,3.126794179
-382.6916372,-61.20672506,3.138332284,3.11474446
-379.3773535,-61.98591518,3.128217677,3.145143608
-376.0213278,-62.75828513,3.119478469,3.10406937
-372.6239293,-63.52374993,3.124506883,3.139373745
-369.1855318,-64.28222536,3.144345205,3.108720425
-365.7065137,-65.03362796,3.145252414,3.135999398
-362.1872578,-65.77787506,3.124919448,3.111600333
-358.6281512,-66.51488477,3.126461348,3.110356874
-355.0295856,-67.24457599,3.145485036,3.110806605
-351.3919569,-67.96686845,3.128929922,3.148833527
-347.7156653,-68.68168267,3.138789255,3.11909245
-344.0011153,-69.38894001,3.133069732,3.131764445
-340.2487157,-70.08856263,3.123482862,3.102328202
-336.4588794,-70.78047357,3.110988381,3.111603419
-332.6320232,-71.4645967,3.130129487,3.143742019
-328.7685682,-72.14085674,3.10921295,3.123007127
-324.8689396,-72.80917928,3.109875486,3.100153179
-320.9335665,-73.4694908,3.143099607,3.123247064
-316.9628817,-74.12171864,3.106282463,3.141203595
-312.9573222,-74.76579103,3.132279013,3.143594279
-308.9173288,-75.40163712,3.121865911,3.115053726
-304.8433459,-76.02918693,3.130630253,3.11180026
-300.7358217,-76.64837143,3.136874121,3.141578913
-296.5952083,-77.25912248,3.115163972,3.12188763
-292.4219612,-77.86137288,3.102148386,3.125354365
-288.2165396,-78.45505638,3.141775377,3.109273729
-283.9794061,-79.04010765,3.118465409,3.107574929
-279.7110271,-79.61646231,3.133066965,3.145340281
-275.4118721,-80.18405695,3.144785996,3.149637495
-271.0824141,-80.74282913,3.113704953,3.119504072
-266.7231296,-81.29271736,3.149894924,3.141340528
-262.3344982,-81.83366113,3.141717669,3.147702884
-257.9170026,-82.36560093,3.139567184,3.144692103
-253.4711291,-82.88847824,3.132830635,3.142050313
-248.9973667,-83.40223551,3.127183651,3.134164208
-244.4962077,-83.90681623,3.119334066,3.108589813
-239.9681473,-84.40216487,3.141111604,3.111877565
-235.4136838,-84.88822693,3.129766726,3.121714258
-230.8333182,-85.36494894,3.139082066,3.101253109
-226.2275546,-85.83227843,3.149383728,3.11343233
-221.5968997,-86.290164,3.13941269,3.149007967
-216.9418629,-86.73855525,3.142646044,3.115634623
-212.2629566,-87.17740286,3.124280641,3.128587582
-207.5606955,-87.60665854,3.143687804,3.130583161
-202.8355969,-88.02627506,3.116692354,3.145076903
-198.0881808,-88.43620625,3.110265839,3.119801996
-193.3189695,-88.836407,3.124717853,3.134638333
-188.5284877,-89.22683328,3.101560448,3.110224291
-183.7172626,-89.60744215,3.141378721,3.103142639
-178.8858235,-89.9781917,3.113212872,3.131119295
-174.034702,-90.33904117,3.133874967,3.134400979
-169.1644319,-90.68995083,3.139693217,3.114839257
-164.2755489,-91.03088209,3.134092193,3.128578092
-159.3685911,-91.36179743,3.132537962,3.115811128
-154.4440984,-91.68266043,3.111867086,3.1404749
-149.5026125,-91.9934358,3.123870174,3.118274879
-144.5446772,-92.29408935,3.146820963,3.134939495
-139.570838,-92.58458798,3.112055176,3.131671298
-134.5816421,-92.86489975,3.110455694,3.148228955
-129.5776385,-93.1349938,3.113623601,3.110039833
-124.5593778,-93.39484042,3.138790871,3.129908887
-119.527412,-93.64441102,3.116570571,3.104185172
-114.482295,-93.88367814,3.130153735,3.127220735
-109.4245817,-94.11261545,3.109200743,3.142307457
-104.3548287,-94.33119777,3.104372943,3.102034916
-99.27359378,-94.53940104,3.115445769,3.116468022
-94.181436,-94.73720235,3.11154392,3.135467483
-89.07891565,-94.92457995,3.145459353,3.143015544
-83.96659415,-95.10151321,3.146844217,3.125044931
-78.845034,-95.26798266,3.101593942,3.149737979
-73.7147987,-95.42397,3.129682352,3.121432007
-68.57645274,-95.56945806,3.102190876,3.113367263
-63.43056147,-95.70443083,3.121245142,3.123647594
-58.27769107,-95.82887346,3.126079064,3.108042267
-53.11840852,-95.94277225,3.142016971,3.107944891
-47.95328147,-96.04611468,3.131251484,3.113417098
-42.78287823,-96.13888938,3.112760234,3.137856003
-37.60776768,-96.22108613,3.145234562,3.130458701
-32.42851924,-96.2926959,3.13836503,3.148346652
-27.24570276,-96.3537108,3.128133275,3.138666038
-22.0598885,-96.40412412,3.144857677,3.128643229
-16.87164704,-96.44393032,3.11840397,3.122511175
-11.68154924,-96.47312501,3.11688655,3.114352854
-6.490166133,-96.49170498,3.130942768,3.13761933
-1.298068933,-96.49966819,3.104344772,3.104717908
3.894171092,-96.49701377,3.118774877,3.105339287
9.085982649,-96.48374199,3.109369053,3.136744681
14.2767945,-96.45985433,3.140526334,3.117729601
19.4660355,-96.42535341,3.13616241,3.12903168
24.6531347,-96.38024303,3.133733702,3.114942772
29.83752137,-96.32452816,3.145699071,3.135684047
35.01862509,-96.25821491,3.141048045,3.11802431
40.19587579,-96.18131059,3.127436232,3.135922976
45.36870383,-96.09382366,3.10077708,3.149766187
50.53654005,-95.99576375,3.104734318,3.104185005
55.69881585,-95.88714165,3.125737915,3.123410295
60.85496324,-95.76796929,3.147624132,3.104690153
66.0044149,-95.63825981,3.14215306,3.136258523
71.14660424,-95.49802747,3.146750612,3.145602272
76.28096548,-95.3472877,3.148670654,3.104320722
81.40693371,-95.18605708,3.11862632,3.125997544
86.52394491,-95.01435336,3.116045035,3.12763155
91.63143608,-94.83219543,3.139162395,3.134257452
96.72884525,-94.63960332,3.110611086,3.114982739
101.8156116,-94.43659824,3.14795761,3.130093886
106.8911753,-94.22320251,3.146511643,3.109925195
111.9549781,-93.99943962,3.118286474,3.132837871
117.0064628,-93.76533419,3.117245619,3.134917853
122.0450735,-93.52091197,3.134634081,3.122984019
127.0702558,-93.26619985,3.135830193,3.107882958
132.0814569,-93.00122587,3.140017175,3.121089291
137.0781254,-92.72601918,3.129683524,3.129802718
142.0597114,-92.44061005,3.104858751,3.116116575
147.025667,-92.1450299,3.127975458,3.141536441
151.9754457,-91.83931124,3.102154498,3.10613425
156.9085028,-91.5234877,3.137881586,3.112559035
161.8242957,-91.19759405,3.132982376,3.146880376
166.7222834,-90.86166613,3.129972966,3.13276041
171.6019271,-90.51574091,3.111349737,3.137645543
176.4626897,-90.15985646,3.135685718,3.140542927
181.3040366,-89.79405191,3.136225121,3.102421336
186.125435,-89.41836754,3.117210898,3.120735457
190.9263545,-89.03284466,3.101637541,3.136274453
195.7062668,-88.6375257,3.142180792,3.106952201
200.4646459,-88.23245416,3.138515006,3.131627863
205.2009684,-87.8176746,3.125482332,3.112341673
209.9147131,-87.39323267,3.135348164,3.141998614
214.6053614,-86.95917506,3.139558695,3.141833541
219.2723971,-86.51554952,3.116533451,3.122653621
223.9153068,-86.06240488,3.145683757,3.119737937
228.5335795,-85.59979099,3.128835248,3.148079765
233.1267073,-85.12775875,3.114395464,3.100408915
237.6941847,-84.64636009,3.113343243,3.119921934
242.2355091,-84.15564799,3.144508909,3.124388614
246.7501809,-83.65567643,3.118305059,3.130906838
251.2377033,-83.14650044,3.107500769,3.1035005
255.6975826,-82.62817602,3.147316378,3.107134396
260.1293281,-82.10076021,3.132541766,3.132711332
264.5324521,-81.56431104,3.149110728,3.11091598
268.9064703,-81.01888754,3.109691685,3.105956596
273.2509013,-80.46454972,3.14143713,3.102156855
277.5652671,-79.90135856,3.124690104,3.108277909
281.8490931,-79.32937604,3.129538927,3.125555295
286.1019078,-78.74866509,3.102244529,3.143363401
290.3232434,-78.1592896,3.128222908,3.138313037
294.5126354,-77.56131443,3.131677215,3.106747546
298.6696228,-76.95480536,3.124904988,3.103246034
302.7937483,-76.33982912,3.102981181,3.133622248
306.8845581,-75.71645339,3.125758159,3.124110346
310.9416021,-75.08474676,3.102659747,3.124770896
314.9644339,-74.44477872,3.142181596,3.115674183
318.9526108,-73.79661969,3.129733639,3.116175048
322.9056942,-73.14034098,3.134550942,3.145455066
326.8232489,-72.47601481,3.132361339,3.122516831
330.7048441,-71.80371427,3.131171992,3.13743179
334.5500525,-71.12351334,3.147692916,3.109262666
338.3584512,-70.43548684,3.1088472,3.104246101
342.129621,-69.73971049,3.12374526,3.11035146
345.8631472,-69.03626083,3.14212018,3.127945783
349.5586187,-68.32521528,3.124848173,3.133085022
353.2156292,-67.60665206,3.138120236,3.146960658
356.8337761,-66.88065023,3.108993863,3.102012269
360.4126615,-66.14728967,3.134581103,3.108182925
363.9518914,-65.40665108,3.145721243,3.121906167
367.4510766,-64.65881595,3.108132871,3.11628338
370.9098319,-63.90386655,3.121404806,3.104496618
374.3277769,-63.14188596,3.102092593,3.140515982
377.7045354,-62.37295801,3.111287313,3.119977949
381.039736,-61.5971673,3.133307518,3.132765715
384.3330117,-60.8145992,3.143567244,3.128342175
387.584,-60.02533981,3.117236417,3.100156093
390.7923434,-59.22947596,3.101362578,3.132567574
393.9576888,-58.42709524,3.145264133,3.115854867
397.0796879,-57.61828591,3.123553112,3.113296692
400.1579973,-56.80313697,3.145523201,3.12302241
403.1922782,-55.98173812,3.116398989,3.131158047
406.1821967,-55.15417972,3.134555177,3.140092672
409.127424,-54.32055283,3.100872399,3.128058206
412.0276359,-53.48094917,3.125617342,3.101240205
414.8825133,-52.63546113,3.116590684,3.139677022
417.6917422,-51.78418173,3.116805622,3.113654441
420.4550134,-50.92720464,3.14766728,3.141145567
423.1720229,-50.06462414,3.137525271,3.134427739
425.8424717,-49.19653514,3.116696211,3.130195123
428.4660661,-48.32303316,3.131641637,3.119347505
431.0425173,-47.44421431,3.120777285,3.103276767
433.5715419,-46.56017528,3.12882499,3.149929669
436.0528616,-45.67101333,3.147975026,3.133052195
438.4862034,-44.77682632,3.130792411,3.111458615
440.8712995,-43.87771261,3.107528895,3.104612729
443.2078876,-42.97377113,3.141913535,3.112048933
445.4957106,-42.06510135,3.136308271,3.145128483
447.7345166,-41.15180324,3.10544231,3.110867399
449.9240595,-40.23397729,3.108067577,3.123976138
452.0640982,-39.31172449,3.114850514,3.145461413
